AS0,AS,level degree=1,,44,9337
AS1,AS,analepsis,,1915,1970
AS2,AS,analepsis,,2824,2934
AS3,AS,analepsis,,8404,8445
AS4,AS,level degree=2,,9338,9959
AS5,AS,level degree=1,,9959,12068
AS6,AS,analepsis,,11893,11918
KH0,KH,analepsis,,59,12068
KH1,KH,fid pers=federigo,,982,1087
KH2,KH,fid pers=giovanna's son,,1971,2116
KH3,KH,"fid pers=monna giovanna ",,2707,3633
KH4,KH,fid pers=federigo,,5433,6219
KH5,KH,fid pers=federigo,,8328,8444
KH6,KH,"fid pers=monna giovanna ",,8657,8721
KH7,KH,"fid pers=monna giovanna ",,10192,10433
KH8,KH,"fid pers=monna giovanna ",,11006,11074
