CB0,CB,narrator_0,,16,21230
CB1,CB,foc_unr,,16,21230
CB2,CB,voice_3,,16,21230
CB3,CB,characters_0,,7503,8558
CB4,CB,turn,,7503,7902
CB5,CB,nc,,7544,7556
CB6,CB,turn,,7906,7946
CB7,CB,nc,,7947,7961
CB8,CB,turn,,7966,7987
CB9,CB,turn,,7991,8034
CB10,CB,turn,,8038,8141
CB11,CB,turn,,8145,8319
CB12,CB,nc,,8268,8290
CB13,CB,nc,,8323,8344
CB14,CB,turn,,8346,8558
CB15,CB,nc,,8373,8383
CB16,CB,characters_0,,14983,15061
CB17,CB,turn,,14983,15061
MM0,MM,narrator_0,,55,21230
MM1,MM,voice_3,,55,21230
MM2,MM,foc_unr,,55,21230
MM3,MM,characters_0,,5540,5876
MM4,MM,turn,,5540,5876
MM5,MM,nc,,5568,5579
MM6,MM,turn,,7503,7902
MM7,MM,characters_0,,7504,8558
MM8,MM,nc,,7544,7557
MM9,MM,turn,,7906,7946
MM10,MM,nc,,7947,7962
MM11,MM,turn,,7966,7987
MM12,MM,turn,,7991,8034
MM13,MM,turn,,8038,8141
MM14,MM,turn,,8145,8319
MM15,MM,nc,,8268,8291
MM16,MM,nc,,8323,8345
MM17,MM,turn,,8346,8558
MM18,MM,nc,,8373,8384
MM19,MM,narrator_1,,8842,21095
MM20,MM,voice_3,,8842,21095
MM21,MM,foc_unr,,8842,21095
MM22,MM,characters_0,,10683,10816
MM23,MM,turn,,10683,10816
MM24,MM,nc,,10711,10722
MM25,MM,turn,,11472,11499
MM26,MM,characters_0,,11472,11499
MM27,MM,nc,,11500,11546
MM28,MM,nc,,14916,14979
MM29,MM,characters_0,,14983,15061
MM30,MM,turn,,14983,15061
MM31,MM,characters_0,,16106,16333
MM32,MM,turn,,16106,16333
MM33,MM,nc,,16121,16133
MM34,MM,characters_0,,16895,17122
MM35,MM,turn,,16895,17122
MM36,MM,nc,,16926,16937
