CB0,CB,narrator_0,,39,23927
CB1,CB,voice_3,,39,23927
CB2,CB,foc_unr,,39,23927
CB3,CB,turn,,645,672
CB4,CB,characters_0,,645,672
CB5,CB,characters_0,,931,1163
CB6,CB,turn,,931,1021
CB7,CB,nc,,961,972
CB8,CB,nc,,1022,1053
CB9,CB,turn,,1058,1163
CB10,CB,nc,,1094,1128
CB11,CB,turn,,1255,1300
CB12,CB,characters_0,,1255,1300
CB13,CB,characters_0,,1994,2150
CB14,CB,turn,,1994,2085
CB15,CB,nc,,2041,2061
CB16,CB,nc,,2086,2131
CB17,CB,turn,,2133,2150
CB18,CB,characters_0,,2570,2591
CB19,CB,turn,,2570,2591
CB20,CB,characters_0,,2866,3276
CB21,CB,turn,,2866,2892
CB22,CB,nc,,2893,2965
CB23,CB,turn,,2970,3276
CB24,CB,nc,,3007,3087
CB25,CB,characters_0,,3470,4774
CB26,CB,turn,,3470,3740
CB27,CB,nc,,3511,3531
CB28,CB,turn,,3744,3914
CB29,CB,nc,,3801,3824
CB30,CB,turn,,3918,4353
CB31,CB,nc,,3960,4091
CB32,CB,turn,,4357,4678
CB33,CB,nc,,4369,4390
CB34,CB,nc,,4682,4720
CB35,CB,turn,,4722,4774
CB36,CB,characters_0,,5166,5519
CB37,CB,turn,,5166,5310
CB38,CB,nc,,5180,5290
CB39,CB,turn,,5314,5329
CB40,CB,nc,,5330,5501
CB41,CB,turn,,5506,5519
CB42,CB,characters_0,,5863,12428
CB43,CB,turn,,5863,6108
CB44,CB,nc,,5905,5916
CB45,CB,turn,,6112,6240
CB46,CB,nc,,6123,6144
CB47,CB,turn,,6244,7156
CB48,CB,nc,,6269,6280
CB49,CB,turn,,7160,7287
CB50,CB,nc,,7198,7217
CB51,CB,turn,,7291,7318
CB52,CB,nc,,7319,7517
CB53,CB,turn,,7521,7594
CB54,CB,nc,,7537,7557
CB55,CB,turn,,7598,7632
CB56,CB,nc,,7633,7657
CB57,CB,turn,,7662,7910
CB58,CB,turn,,7914,7943
CB59,CB,nc,,7944,7980
CB60,CB,turn,,7985,8068
CB61,CB,nc,,8069,8158
CB62,CB,turn,,8163,8238
CB63,CB,nc,,8197,8216
CB64,CB,turn,,8242,8277
CB65,CB,nc,,8278,8297
CB66,CB,turn,,8302,8993
CB67,CB,nc,,8335,8358
CB68,CB,turn,,8997,9098
CB69,CB,nc,,9039,9061
CB70,CB,turn,,9102,9202
CB71,CB,nc,,9115,9172
CB72,CB,turn,,9206,9957
CB73,CB,nc,,9230,9257
CB74,CB,turn,,9961,10192
CB75,CB,nc,,9977,10007
CB76,CB,turn,,10196,10847
CB77,CB,nc,,10231,10246
CB78,CB,turn,,10851,10959
CB79,CB,turn,,10963,11262
CB80,CB,turn,,11266,11366
CB81,CB,turn,,11370,11484
CB82,CB,nc,,11520,11544
CB83,CB,turn,,11549,11715
CB84,CB,nc,,11576,11595
CB85,CB,turn,,11719,11815
CB86,CB,nc,,11762,11783
CB87,CB,turn,,11819,11914
CB88,CB,nc,,11862,11881
CB89,CB,turn,,12142,12266
CB90,CB,nc,,12182,12206
CB91,CB,nc,,12267,12325
CB92,CB,nc,,12330,12409
CB93,CB,turn,,12411,12428
CB94,CB,characters_0,,13065,13091
CB95,CB,turn,,13065,13091
CB96,CB,turn,,13534,13545
CB97,CB,characters_0,,13534,13545
CB98,CB,turn,,14135,14244
CB99,CB,characters_0,,14135,14244
CB100,CB,characters_0,,14345,14440
CB101,CB,turn,,14345,14440
CB102,CB,characters_0,,14666,15187
CB103,CB,turn,,14666,14705
CB104,CB,nc,,14706,14751
CB105,CB,turn,,14756,14947
CB106,CB,nc,,14782,14819
CB107,CB,nc,,14948,14972
CB108,CB,turn,,14977,15187
CB109,CB,nc,,15007,15018
CB110,CB,characters_0,,15283,18694
CB111,CB,turn,,15283,15539
CB112,CB,nc,,15307,15320
CB113,CB,turn,,15543,15556
CB114,CB,nc,,15557,15595
CB115,CB,turn,,15600,16147
CB116,CB,nc,,15636,15650
CB117,CB,turn,,16151,16164
CB118,CB,nc,,16165,16246
CB119,CB,turn,,16251,16611
CB120,CB,nc,,16284,16302
CB121,CB,turn,,16615,16724
CB122,CB,nc,,16639,16654
CB123,CB,turn,,16728,16852
CB124,CB,nc,,16752,16769
CB125,CB,turn,,16856,16879
CB126,CB,nc,,16880,16895
CB127,CB,turn,,16900,17098
CB128,CB,nc,,16914,16940
CB129,CB,nc,,17099,17128
CB130,CB,turn,,17133,17841
CB131,CB,nc,,17169,17184
CB132,CB,turn,,17845,17991
CB133,CB,nc,,17880,17950
CB134,CB,turn,,17995,18327
CB135,CB,nc,,18031,18050
CB136,CB,turn,,18331,18381
CB137,CB,nc,,18382,18474
CB138,CB,turn,,18479,18694
CB139,CB,nc,,18521,18536
CB140,CB,characters_0,,18897,21678
CB141,CB,turn,,18897,19032
CB142,CB,nc,,18920,18928
CB143,CB,turn,,19036,19379
CB144,CB,nc,,19101,19120
CB145,CB,turn,,19383,19622
CB146,CB,nc,,19413,19426
CB147,CB,turn,,19626,20078
CB148,CB,nc,,19646,19694
CB149,CB,turn,,20082,20292
CB150,CB,nc,,20096,20185
CB151,CB,turn,,20296,20610
CB152,CB,nc,,20311,20327
CB153,CB,turn,,20614,20960
CB154,CB,nc,,20668,20685
CB155,CB,turn,,20964,21285
CB156,CB,nc,,20993,21008
CB157,CB,turn,,21289,21462
CB158,CB,nc,,21341,21354
CB159,CB,turn,,21466,21678
CB160,CB,nc,,21490,21510
CB161,CB,nc,,21548,21585
CB162,CB,characters_0,,21887,21917
CB163,CB,turn,,21887,21917
CB164,CB,characters_0,,21975,22364
CB165,CB,turn,,21975,22059
CB166,CB,nc,,21984,22005
CB167,CB,nc,,22060,22101
CB168,CB,turn,,22106,22275
CB169,CB,nc,,22119,22134
CB170,CB,turn,,22279,22364
CB171,CB,nc,,22310,22328
CB172,CB,characters_0,,22452,22662
CB173,CB,turn,,22452,22572
CB174,CB,nc,,22475,22491
CB175,CB,turn,,22576,22662
CB176,CB,nc,,22603,22612
CB177,CB,characters_0,,22819,23174
CB178,CB,turn,,22819,23031
CB179,CB,nc,,22841,22894
CB180,CB,nc,,23035,23089
CB181,CB,turn,,23094,23174
CB182,CB,nc,,23108,23116
CB183,CB,characters_0,,23269,23429
CB184,CB,turn,,23269,23429
CB185,CB,nc,,23298,23306
CB186,CB,characters_0,,23751,23891
CB187,CB,turn,,23751,23813
CB188,CB,nc,,23767,23782
CB189,CB,nc,,23814,23843
CB190,CB,turn,,23848,23891
MM0,MM,narrator_0,,39,23927
MM1,MM,voice_3,,39,23927
MM2,MM,foc_unr,,39,23927
MM3,MM,characters_0,,645,672
MM4,MM,turn,,645,672
MM5,MM,nc,,673,684
MM6,MM,characters_0,,931,1021
MM7,MM,turn,,931,1021
MM8,MM,nc,,961,973
MM9,MM,turn,,1058,1163
MM10,MM,characters_0,,1058,1163
MM11,MM,nc,,1094,1128
MM12,MM,nc,,1202,1254
MM13,MM,turn,,1255,1300
MM14,MM,characters_0,,1255,1300
MM15,MM,characters_0,,1994,2085
MM16,MM,turn,,1994,2085
MM17,MM,nc,,2041,2062
MM18,MM,characters_0,,2133,2150
MM19,MM,turn,,2133,2150
MM20,MM,nc,,2151,2175
MM21,MM,nc,,2549,2569
MM22,MM,characters_0,,2570,2591
MM23,MM,turn,,2570,2591
MM24,MM,turn,,2866,2892
MM25,MM,characters_0,,2866,2892
