CB0,CB,foc_unr,,70,15889
CB1,CB,voice_3,,70,15889
CB2,CB,narrator_0,,70,15889
CB3,CB,characters_0,,4390,4669
CB4,CB,turn,,4390,4417
CB5,CB,turn,,4417,4474
CB6,CB,turn,,4475,4502
CB7,CB,turn,,4503,4514
CB8,CB,turn,,4515,4625
CB9,CB,turn,,4626,4669
CB10,CB,characters_0,,9655,9753
CB11,CB,turn,,9655,9753
CB12,CB,characters_0,,12967,13097
CB13,CB,turn,,12967,13097
CB14,CB,characters_0,,13162,13641
CB15,CB,turn,,13162,13641
CB16,CB,characters_0,,13752,13918
CB17,CB,turn,,13752,13918
MM0,MM,narrator_0,,70,15889
MM1,MM,foc_unr,,70,15889
MM2,MM,voice_3,,70,15889
MM3,MM,characters_0,,4390,4669
MM4,MM,turn,,4390,4417
MM5,MM,turn,,4418,4474
MM6,MM,turn,,4475,4502
MM7,MM,turn,,4503,4514
MM8,MM,turn,,4515,4625
MM9,MM,turn,,4626,4669
MM10,MM,nc,,6206,6238
MM11,MM,characters_0,,6239,6250
MM12,MM,turn,,6239,6250
MM13,MM,nc,,6252,6272
MM14,MM,nc,,9625,9653
MM15,MM,turn,,9655,9753
MM16,MM,characters_0,,9655,9753
MM17,MM,characters_0,,11513,12263
MM18,MM,characters_0,,11513,12263
MM19,MM,nc,,11513,11521
MM20,MM,nc,,11678,11686
MM21,MM,nc,,12266,12461
MM22,MM,nc,,12895,12966
MM23,MM,characters_0,,12967,13641
MM24,MM,turn,,12967,13097
MM25,MM,nc,,13098,13161
MM26,MM,turn,,13162,13641
MM27,MM,turn,,13752,13924
MM28,MM,characters_0,,13752,13924
