CB0,CB,narrator_0,,60,22626
CB1,CB,foc_unr,,60,22626
CB2,CB,voice_3,,60,22626
CB3,CB,turn,,786,826
CB4,CB,characters_0,,786,826
CB5,CB,turn,,2215,2508
CB6,CB,characters_0,,2215,2508
CB7,CB,characters_0,,2718,2772
CB8,CB,turn,,2718,2772
CB9,CB,characters_0,,2794,3215
CB10,CB,turn,,2794,3215
CB11,CB,nc,,3044,3141
CB12,CB,nc,,3181,3194
CB13,CB,characters_0,,3460,3516
CB14,CB,turn,,3460,3516
CB15,CB,characters_0,,3960,4009
CB16,CB,turn,,3960,4009
CB17,CB,characters_0,,5953,5991
CB18,CB,turn,,5953,5991
CB19,CB,characters_0,,6236,6315
CB20,CB,turn,,6236,6315
CB21,CB,nc,,6259,6267
CB22,CB,turn,,7109,7188
CB23,CB,characters_0,,7109,7188
CB24,CB,nc,,7135,7145
CB25,CB,characters_0,,7712,7835
CB26,CB,turn,,7712,7835
CB27,CB,nc,,7756,7793
CB28,CB,characters_0,,8636,8801
CB29,CB,turn,,8636,8801
CB30,CB,characters_0,,8911,9031
CB31,CB,turn,,8911,9031
CB32,CB,characters_0,,9178,9366
CB33,CB,turn,,9178,9366
CB34,CB,nc,,9210,9240
CB35,CB,characters_0,,9688,9820
CB36,CB,turn,,9688,9820
CB37,CB,nc,,9710,9731
CB38,CB,characters_0,,10640,10890
CB39,CB,turn,,10640,10890
CB40,CB,nc,,10690,10709
CB41,CB,characters_0,,11140,11269
CB42,CB,turn,,11140,11269
CB43,CB,characters_0,,11688,11753
CB44,CB,turn,,11688,11753
CB45,CB,characters_0,,11998,12982
CB46,CB,turn,,11998,12982
CB47,CB,nc,,12032,12050
CB48,CB,nc,,12544,12573
CB49,CB,nc,,12640,12653
CB50,CB,nc,,12849,12869
CB51,CB,characters_0,,13169,13240
CB52,CB,turn,,13169,13240
CB53,CB,nc,,13191,13205
CB54,CB,characters_0,,13712,13758
CB55,CB,turn,,13712,13758
CB56,CB,characters_0,,14193,14411
CB57,CB,turn,,14193,14219
CB58,CB,nc,,14220,14263
CB59,CB,turn,,14265,14318
CB60,CB,turn,,14319,14411
CB61,CB,nc,,14349,14372
CB62,CB,characters_0,,14443,14760
CB63,CB,turn,,14443,14489
CB64,CB,turn,,14490,14522
CB65,CB,nc,,14524,14549
CB66,CB,turn,,14551,14631
CB67,CB,turn,,14632,14690
CB68,CB,turn,,14691,14760
CB69,CB,characters_0,,14853,15175
CB70,CB,turn,,14853,14890
CB71,CB,turn,,14891,15175
CB72,CB,nc,,14914,15076
CB73,CB,nc,,15104,15140
CB74,CB,characters_0,,16042,16270
CB75,CB,turn,,16042,16270
CB76,CB,nc,,16076,16132
CB77,CB,characters_0,,16576,16612
CB78,CB,turn,,16576,16612
CB79,CB,characters_0,,17294,17923
CB80,CB,turn,,17294,17359
CB81,CB,turn,,17360,17434
CB82,CB,nc,,17382,17408
CB83,CB,nc,,17435,17468
CB84,CB,turn,,17470,17523
CB85,CB,turn,,17524,17548
CB86,CB,nc,,17549,17558
CB87,CB,turn,,17560,17627
CB88,CB,turn,,17628,17639
CB89,CB,nc,,17640,17673
CB90,CB,turn,,17675,17711
CB91,CB,nc,,17712,17722
CB92,CB,turn,,17724,17841
CB93,CB,nc,,17751,17760
CB94,CB,nc,,17842,17889
CB95,CB,turn,,17890,17923
CB96,CB,characters_0,,18083,18623
CB97,CB,turn,,18083,18177
CB98,CB,nc,,18112,18140
CB99,CB,nc,,18178,18251
CB100,CB,turn,,18253,18517
CB101,CB,nc,,18518,18599
CB102,CB,turn,,18600,18623
CB103,CB,characters_0,,19257,19635
CB104,CB,turn,,19257,19461
CB105,CB,nc,,19272,19342
CB106,CB,nc,,19353,19433
CB107,CB,turn,,19462,19635
CB108,CB,nc,,19506,19557
CB109,CB,characters_0,,19642,19871
CB110,CB,turn,,19642,19661
CB111,CB,nc,,19662,19692
CB112,CB,turn,,19694,19704
CB113,CB,nc,,19705,19715
CB114,CB,turn,,19717,19737
CB115,CB,nc,,19738,19793
CB116,CB,turn,,19795,19871
CB117,CB,nc,,19816,19833
CB118,CB,characters_0,,20213,20326
CB119,CB,turn,,20213,20289
CB120,CB,nc,,20236,20251
CB121,CB,turn,,20290,20326
CB122,CB,characters_0,,20536,20625
CB123,CB,turn,,20536,20625
MM0,MM,narrator_0,,60,22626
MM1,MM,voice_1,,60,22626
MM2,MM,foc_int,,60,22626
MM3,MM,narrator_1,,60,403
MM4,MM,voice_3,,60,403
MM5,MM,foc_unr,,60,403
MM6,MM,characters_0,,279,363
MM7,MM,turn,,279,363
MM8,MM,nc,,312,326
MM9,MM,narrator_1,,482,826
MM10,MM,foc_unr,,482,826
MM11,MM,voice_3,,482,826
MM12,MM,nc,,701,785
MM13,MM,turn,,786,826
MM14,MM,characters_0,,786,826
MM15,MM,narrator_1,,971,2129
MM16,MM,voice_3,,971,2129
MM17,MM,foc_unr,,971,2129
MM18,MM,characters_0,,1900,2129
MM19,MM,turn,,1900,2129
MM20,MM,nc,,1908,1933
MM21,MM,narrator_1,,2160,2508
MM22,MM,voice_3,,2160,2508
MM23,MM,foc_unr,,2160,2508
MM24,MM,turn,,2215,2508
MM25,MM,characters_0,,2215,2508
MM26,MM,nc,,2268,2283
MM27,MM,foc_unr,,2635,2772
MM28,MM,voice_3,,2635,2772
MM29,MM,narrator_1,,2635,2772
MM30,MM,nc,,2683,2717
MM31,MM,turn,,2718,2772
MM32,MM,narrator_1,,2794,5951
MM33,MM,foc_unr,,2794,5951
MM34,MM,voice_3,,2794,5951
MM35,MM,turn,,2794,3043
MM36,MM,characters_0,,2794,3043
MM37,MM,turn,,3143,3215
MM38,MM,characters_0,,3143,3215
MM39,MM,nc,,3181,3195
MM40,MM,nc,,3422,3458
MM41,MM,turn,,3460,3516
MM42,MM,characters_0,,3460,3516
MM43,MM,nc,,3900,3959
MM44,MM,turn,,3960,4009
MM45,MM,characters_0,,3960,4009
MM46,MM,characters_0,,5347,5556
MM47,MM,turn,,5347,5556
MM48,MM,nc,,5387,5406
MM49,MM,turn,,5954,6003
MM50,MM,characters_0,,5954,6003
MM51,MM,nc,,5992,6003
MM52,MM,narrator_1,,6005,6927
MM53,MM,foc_unr,,6005,6927
MM54,MM,voice_3,,6005,6927
MM55,MM,characters_0,,6236,6315
MM56,MM,turn,,6236,6315
MM57,MM,nc,,6259,6268
MM58,MM,narrator_1,,7054,7880
MM59,MM,foc_unr,,7054,7880
MM60,MM,voice_3,,7054,7880
MM61,MM,turn,,7109,7188
MM62,MM,characters_0,,7109,7188
MM63,MM,nc,,7135,7146
MM64,MM,turn,,7712,7835
MM65,MM,characters_0,,7712,7835
MM66,MM,nc,,7756,7794
MM67,MM,narrator_1,,7919,10294
MM68,MM,foc_unr,,7919,10294
MM69,MM,voice_3,,7919,10294
MM70,MM,turn,,8199,8342
MM71,MM,characters_0,,8199,8342
MM72,MM,nc,,8222,8241
MM73,MM,turn,,8636,8801
MM74,MM,characters_0,,8636,8801
MM75,MM,turn,,8911,9031
MM76,MM,characters_0,,8911,9031
MM77,MM,turn,,9179,9366
MM78,MM,characters_0,,9179,9366
MM79,MM,nc,,9210,9240
MM80,MM,turn,,9688,9820
MM81,MM,characters_0,,9688,9820
MM82,MM,nc,,9710,9732
MM83,MM,narrator_2,,9881,10197
MM84,MM,voice_1,,9881,10197
MM85,MM,foc_int,,9881,10197
MM86,MM,characters_0,,9881,10197
MM87,MM,characters_1,,9881,10074
MM88,MM,turn,,9881,9944
MM89,MM,turn,,9945,10074
MM90,MM,turn,,10075,10197
MM91,MM,nc,,10096,10110
MM92,MM,narrator_1,,10314,14411
MM93,MM,foc_unr,,10314,14411
MM94,MM,voice_3,,10314,14411
MM95,MM,turn,,10640,10890
