CB0,CB,narrator_0,,49,13440
CB1,CB,voice_1,,49,13440
CB2,CB,foc_int,,49,13440
CB3,CB,characters_0,,3470,4970
CB4,CB,turn,,3470,3485
CB5,CB,nc,,3486,3640
CB6,CB,turn,,3641,3726
CB7,CB,turn,,3731,3868
CB8,CB,nc,,3739,3745
CB9,CB,turn,,3873,3973
CB10,CB,turn,,3978,4142
CB11,CB,nc,,3984,4029
CB12,CB,nc,,4146,4157
CB13,CB,turn,,4159,4440
CB14,CB,turn,,4444,4809
CB15,CB,nc,,4453,4489
CB16,CB,characters_0,,5319,7864
CB17,CB,turn,,5319,5477
CB18,CB,nc,,5481,5541
CB19,CB,turn,,5543,5757
CB20,CB,nc,,5762,5847
CB21,CB,turn,,5849,6109
CB22,CB,turn,,6114,6932
CB23,CB,nc,,6137,6237
CB24,CB,nc,,6936,6976
CB25,CB,turn,,6978,7055
CB26,CB,nc,,7060,7093
CB27,CB,turn,,7095,7178
CB28,CB,turn,,7183,7531
CB29,CB,nc,,7269,7415
CB30,CB,nc,,7536,7656
CB31,CB,turn,,7658,7864
CB32,CB,characters_0,,8301,9403
CB33,CB,turn,,8301,8782
CB34,CB,nc,,8787,8892
CB35,CB,turn,,8894,8941
CB36,CB,turn,,8997,9403
CB37,CB,characters_1,,9204,9314
CB38,CB,turn,,9204,9247
CB39,CB,nc,,9248,9284
CB40,CB,turn,,9286,9314
CB41,CB,characters_0,,9902,13221
CB42,CB,turn,,9902,10452
CB43,CB,turn,,10456,10830
CB44,CB,characters_1,,10679,10796
CB45,CB,turn,,10679,10796
CB46,CB,turn,,10835,11724
CB47,CB,characters_1,,11086,11696
CB48,CB,turn,,11086,11170
CB49,CB,nc,,11174,11330
CB50,CB,turn,,11331,11584
CB51,CB,nc,,11349,11379
CB52,CB,nc,,11447,11508
CB53,CB,nc,,11599,11634
CB54,CB,turn,,11729,12799
CB55,CB,nc,,12803,12828
CB56,CB,turn,,12830,13221
MM0,MM,narrator_0,,49,13440
MM1,MM,voice_1,,49,13440
MM2,MM,foc_int,,49,13440
MM3,MM,characters_0,,3470,4809
MM4,MM,turn,,3470,3485
MM5,MM,nc,,3486,3575
MM6,MM,nc,,3580,3640
MM7,MM,turn,,3641,3726
MM8,MM,turn,,3731,3868
MM9,MM,nc,,3739,3746
MM10,MM,turn,,3873,3973
MM11,MM,turn,,3978,4142
MM12,MM,nc,,3984,4030
MM13,MM,turn,,4146,4440
MM14,MM,nc,,4146,4158
MM15,MM,turn,,4444,4809
MM16,MM,nc,,4453,4490
MM17,MM,turn,,4873,4971
MM18,MM,characters_0,,4873,4971
MM19,MM,nc,,5291,5318
MM20,MM,characters_0,,5319,7266
MM21,MM,turn,,5320,5477
MM22,MM,nc,,5481,5542
MM23,MM,turn,,5544,5757
MM24,MM,nc,,5762,5848
MM25,MM,turn,,5850,6109
MM26,MM,turn,,6115,6932
MM27,MM,nc,,6137,6238
MM28,MM,nc,,6936,6977
MM29,MM,turn,,6978,7055
MM30,MM,nc,,7060,7094
MM31,MM,turn,,7096,7178
MM32,MM,turn,,7183,7266
MM33,MM,nc,,7406,7416
MM34,MM,characters_0,,7417,7531
MM35,MM,turn,,7418,7531
MM36,MM,nc,,7568,7657
MM37,MM,characters_0,,7658,7864
MM38,MM,turn,,7659,7864
MM39,MM,nc,,8229,8300
MM40,MM,characters_0,,8301,8782
MM41,MM,turn,,8301,8782
MM42,MM,nc,,8884,8893
MM43,MM,characters_0,,8894,8941
MM44,MM,turn,,8894,8941
MM45,MM,characters_0,,8998,9403
MM46,MM,turn,,8998,9403
MM47,MM,nc,,9132,9203
MM48,MM,characters_1,,9204,9314
MM49,MM,turn,,9204,9247
MM50,MM,nc,,9248,9285
MM51,MM,turn,,9286,9314
MM52,MM,nc,,9315,9402
MM53,MM,characters_0,,9902,12799
MM54,MM,turn,,9902,12799
MM55,MM,nc,,10624,10678
MM56,MM,characters_1,,10680,10796
MM57,MM,turn,,10680,10796
MM58,MM,nc,,11027,11085
MM59,MM,turn,,11086,11171
MM60,MM,characters_1,,11086,11171
MM61,MM,characters_1,,11331,11696
MM62,MM,nc,,11349,11379
MM63,MM,nc,,11447,11509
MM64,MM,nc,,11599,11635
MM65,MM,nc,,11845,11871
MM66,MM,turn,,11872,12797
MM67,MM,characters_1,,11872,12797
MM68,MM,nc,,12803,12829
MM69,MM,characters_0,,12831,13221
MM70,MM,turn,,12831,13221
