AS0,AS,a,,48,3515
AS1,AS,b,,3519,5938
AS2,AS,a,,5942,6870
AS3,AS,b,,6871,6892
AS4,AS,a,,6895,6906
AS5,AS,b,,6909,8247
AS6,AS,a,,8251,8629
AS7,AS,b,,8633,9877
AS8,AS,a,,9881,10917
DK0,DK,a,,33,714
DK1,DK,b,,715,3180
DK2,DK,a,,3184,3515
DK3,DK,c,,3519,5937
DK4,DK,a,,5942,6126
DK5,DK,a,,6127,6448
DK6,DK,c,,6453,6760
DK7,DK,a,,6764,6870
DK8,DK,c,,6871,6892
DK9,DK,a,,6895,6906
DK10,DK,c,,6909,8247
DK11,DK,a,,8251,8629
DK12,DK,c,,8633,8835
DK13,DK,a,,8837,8949
DK14,DK,c,,8953,9489
DK15,DK,a,,9490,10930
