AS0,AS,a,,74,5481
AS1,AS,a,,5524,6262
AS2,AS,b,,6266,6952
AS3,AS,a,,6956,9076
AS4,AS,b,,9080,10961
AS5,AS,a,,10965,11570
AS6,AS,b,,11571,12280
AS7,AS,a,,12284,12715
AS8,AS,a,,12796,19852
DK0,DK,a,,74,1033
DK1,DK,b,,1037,1465
DK2,DK,c,,1469,2712
DK3,DK,b,,2716,3533
DK4,DK,c,,3537,5481
DK5,DK,a,,5524,8002
DK6,DK,b,,8006,9075
DK7,DK,b,,9080,10961
DK8,DK,a,,10965,11514
DK9,DK,b,,11518,12167
DK10,DK,a,,12171,12715
DK11,DK,a,,12796,14517
DK12,DK,a,,14519,16120
DK13,DK,a,,16124,16936
DK14,DK,a,,16938,17454
DK15,DK,a,,17458,19852
