AJ0,AJ,original,,33,10930
AJ1,AJ,embedded_1,,3519,5938
AJ2,AJ,embedded_1,,6195,6297
AJ3,AJ,embedded_1,,6480,6595
AJ4,AJ,embedded_1,,6871,6892
AJ5,AJ,embedded_1,,6909,8247
AJ6,AJ,embedded_1,,8633,8835
AJ7,AJ,embedded_1,,8953,9489
MS0,MS,original,,33,10930
MS1,MS,embedded_1,,715,5938
MS2,MS,embedded_2,,3519,5938
MS3,MS,embedded_2,,6453,6760
MS4,MS,embedded_1,,6453,6760
MS5,MS,embedded_2,,6871,6894
MS6,MS,embedded_1,,6871,6892
MS7,MS,embedded_2,,6907,8247
MS8,MS,embedded_1,,6909,7333
MS9,MS,embedded_1,,7337,8247
MS10,MS,embedded_1,,8633,9489
MS11,MS,embedded_2,,8633,9489
MS12,MS,embedded_1,,9490,9877
