AJ0,AJ,original,,36,19852
AJ1,AJ,interruptive_1,,74,5481
AJ2,AJ,embedded_1,,1469,2712
AJ3,AJ,interruptive_1,,5524,12715
AJ4,AJ,embedded_2,,9080,10961
AJ5,AJ,embedded_2,,11571,12078
AJ6,AJ,interruptive_1,,12796,19852
AJ7,AJ,embedded_1,,18267,19680
MS0,MS,original_1,,74,5481
MS1,MS,embedded_1,,1469,2712
MS2,MS,original_2,,5493,12715
MS3,MS,embedded_2,,6266,6952
MS4,MS,embedded_1,,9080,10961
MS5,MS,embedded_2,,11571,12078
MS6,MS,original_3,,12796,19852
MS7,MS,embedded_3,,17734,19680
