MH0,MH,1,,0,15889
MH1,MH,2a,,11687,12263
MH2,MH,2b,,12991,13097
MH3,MH,2b,,13287,13641
RF0,RF,Ebene 1,,70,15889
RF1,RF,Ebene 2a,,9655,9760
RF2,RF,Ebene 2b,,11522,11677
RF3,RF,Ebene 2b,,11687,12257
RF4,RF,Ebene 2b,,12967,13097
RF5,RF,Ebene 2b,,13162,13498
RF6,RF,Ebene 2c,,13501,13641
RF7,RF,Ebene 2b,,13752,13888
MH0,MH,1,,60,22616
MH1,MH,n,,4641,4646
RF0,RF,Ebene 1,,60,22626
RF1,RF,non-narrative,,404,481
RF2,RF,Ebene2,,593,2129
RF3,RF,non-narrative,,2131,2158
RF4,RF,Ebene2,,2160,2508
RF5,RF,Ebene2,,2635,2772
RF6,RF,Ebene2,,2794,7835
RF7,RF,non-narrative,,4636,4645
RF8,RF,non-narrative,,7292,7317
RF9,RF,Ebene2,,8199,14522
RF10,RF,Ebene2,,14551,19794
RF11,RF,Ebene 2b,,20971,21424
RF12,RF,Ebene 2c,,22095,22615
MH0,MH,1,,48,10917
MH1,MH,2,,3519,5938
MH2,MH,2,,6195,6416
MH3,MH,2,,6480,6596
MH4,MH,2,,6665,6760
MH5,MH,2,,6871,6892
MH6,MH,2,,6909,8247
MH7,MH,n,,7670,7696
MH8,MH,2,,8633,9877
MH9,MH,2,,9994,10285
MH10,MH,2,,10457,10627
MH11,MH,2,,10679,10736
RF0,RF,Ebene 1,,48,10930
RF1,RF,Ebene 2,,3519,5938
RF2,RF,Ebene 2,,6172,6449
RF3,RF,Ebene 2,,6480,6760
RF4,RF,Ebene 2,,6871,6892
RF5,RF,Ebene 2,,6909,8247
RF6,RF,Ebene 2,,8633,9529
MH0,MH,1,,32,26191
MH1,MH,n,,10918,10994
RF0,RF,Ebene 1,,32,26191
RF1,RF,Ebene 2,,318,1070
RF2,RF,non-narrative,,4795,4808
RF3,RF,Ebene 2,,9895,9924
RF4,RF,Ebene 2,,17940,17989
RF5,RF,Ebene 2,,19741,19770
RF6,RF,Ebene 2,,20065,20159
RF7,RF,non-narrative,,22524,22526
RF8,RF,Ebene 2,,22528,22629
RF9,RF,Ebene 2,,22890,22924
RF10,RF,Ebene 2,,22928,23065
RF11,RF,Ebene 2,,24175,24233
MH0,MH,1,,187,9695
MH1,MH,2,,2220,5501
MH2,MH,n,,2505,2518
MH3,MH,n,,5453,5465
MH4,MH,2,,5525,5982
MH5,MH,n,,5904,5942
MH6,MH,2,,5992,9345
MH7,MH,n,,6191,6210
MH8,MH,2,,9366,9426
MH9,MH,n,,9366,9370
MH10,MH,2,,9438,9695
MH11,MH,n,,9547,9626
RF0,RF,Ebene1,,41,9695
RF1,RF,non-narrative,,176,181
RF2,RF,Ebene 2,,187,9695
RF3,RF,non-narrative,,490,537
RF4,RF,Ebene 3,,2220,9695
RF5,RF,Ebene 3,,2446,2725
RF6,RF,non-narrative,,2505,2518
RF7,RF,Ebene 3,,2519,3259
RF8,RF,non-narrative,,3260,3281
RF9,RF,Ebene 3,,3282,5458
RF10,RF,non-narrative,,5453,5465
RF11,RF,Ebene 3,,5466,5906
RF12,RF,non-narrative,,5505,5524
RF13,RF,non-narrative,,5904,5926
RF14,RF,Ebene 3,,5928,5982
RF15,RF,Ebene 3,,5992,7452
RF16,RF,non-narrative,,7454,7475
RF17,RF,Ebene 3,,7476,7526
RF18,RF,non-narrative,,7527,7562
RF19,RF,Ebene 3,,7564,8381
RF20,RF,non-narrative,,8385,8489
MH0,MH,1,,44,12068
RF0,RF,Ebene 1,,44,12068
MH0,MH,1,,51,409
MH1,MH,1,,424,1124
MH2,MH,1,,1141,1956
MH3,MH,1,,1970,2585
MH4,MH,1,,2599,2957
MH5,MH,1,,2971,3226
MH6,MH,1,,3240,3675
MH7,MH,1,,3690,4094
MH8,MH,1,,4108,4811
MH9,MH,1,,4827,5726
MH10,MH,1,,5740,5755
MH11,MH,1,,5769,6171
MH12,MH,1,,6187,6612
MH13,MH,1,,6628,7449
MH14,MH,1,,7463,7478
MH15,MH,1,,7493,7693
MH16,MH,1,,7707,8207
MH17,MH,1,,8224,10661
MH18,MH,1,,10683,12054
MH19,MH,1,,12071,13662
MH20,MH,1,,13676,14116
MH21,MH,1,,14133,14899
MH22,MH,1,,14925,17013
MH23,MH,1,,17039,18434
MH24,MH,1,,18459,19149
MH25,MH,1,,19174,19560
MH26,MH,1,,19585,20571
MH27,MH,1,,20597,20856
MH28,MH,1,,20872,21803
MH29,MH,1,,21826,22472
RF0,RF,Ebene 1,,43,22483
RF1,RF,non-narrative,,5732,5755
RF2,RF,non-narrative,,7455,7478
MH0,MH,1a,,74,5481
MH1,MH,1b,,5524,12715
MH2,MH,1c,,12796,19852
RF0,RF,Ebene 1,,36,19852
RF1,RF,Ebene 2a,,36,5481
RF2,RF,non-narrative,,2636,2670
RF3,RF,non-narrative,,3282,3303
RF4,RF,non-narrative,,3356,3359
RF5,RF,Ebene 2b,,5487,12715
RF6,RF,non-narrative,,6940,6951
RF7,RF,non-narrative,,7726,7728
RF8,RF,non-narrative,,12157,12160
RF9,RF,Ebene 2c,,12721,19852
RF10,RF,non-narrative,,16000,16005
RF11,RF,non-narrative,,16348,16364
RF12,RF,non-narrative,,19474,19485
MH0,MH,1,,76,24493
MH1,MH,2,,665,22566
MH2,MH,n,,24468,24493
RF0,RF,Ebene 1,,76,24493
RF1,RF,Ebene 2b,,76,22566
RF2,RF,Ebene 2a,,22584,24466
RF3,RF,non-narrative,,24468,24493
MH0,MH,1,,49,13440
MH1,MH,1,,49,13440
MH2,MH,2,,8301,8396
MH3,MH,2,,8406,8556
MH4,MH,2,,8570,8782
MH5,MH,2,,9040,9403
MH6,MH,2,,10017,10049
MH7,MH,2,,10084,10452
MH8,MH,2,,10456,10830
MH9,MH,2,,10835,11724
MH10,MH,2,,11729,12799
RF0,RF,Ebene 1,,49,13440
RF1,RF,Ebene 2,,9040,12799
MH0,MH,1,,96,8830
RF0,RF,Ebene 1,,96,8830
RF1,RF,non-narrative,,519,544
RF2,RF,non-narrative,,714,740
RF3,RF,non-narrative,,5713,5730
MH0,MH,1,,39,23927
MH1,MH,2a,,6348,7155
MH2,MH,2b,,10332,10821
MH3,MH,2b,,10332,10821
MH4,MH,n,,10728,10819
