FP0,FP,narrative_level number=3,,70,15889
FP1,FP,narrator participation=heterodiegetic,,70,15889
FP2,FP,narrative_level number=3 words=2888,,70,15889
FP3,FP,narrative_levelchange completion=“complete“,,70,15889
MS0,MS,narrator participation=heterodiegetic,,70,4389
MS1,MS,narrative_level number=2,,70,4389
MS2,MS,narrative_levelchange completion=never opened,,70,4389
MS3,MS,narrative_level number=1,,4390,4669
MS4,MS,narrator participation=autodiegetic,,4390,4669
MS5,MS,narrative_levelchange completion=complete,,4390,4669
MS6,MS,narrator_change,,4390,4399
MS7,MS,change_narratee,,4390,4399
MS8,MS,level_change,,4390,4399
MS9,MS,narrative_level number=2,,4670,11521
MS10,MS,narrator participation=heterodiegetic,,4670,11521
MS11,MS,narrative_levelchange completion=complete,,4670,11521
MS12,MS,narrator_change,,4670,4674
MS13,MS,change_narratee,,4670,4674
MS14,MS,level_change,,4670,4674
MS15,MS,narrator participation=autodiegetic,,11522,11677
MS16,MS,narrative_level number=1,,11522,11677
MS17,MS,narrative_levelchange completion=complete,,11522,11677
MS18,MS,level_change,,11522,11525
MS19,MS,narrator_change,,11522,11525
MS20,MS,change_narratee,,11522,11525
MS21,MS,narrator participation=heterodiegetic,,11678,11686
MS22,MS,narrative_level number=2,,11678,11686
MS23,MS,narrative_levelchange completion=complete,,11678,11686
MS24,MS,level_change,,11678,11680
MS25,MS,narrator_change,,11678,11680
MS26,MS,change_narratee,,11678,11680
MS27,MS,narrative_level number=1,,11687,12265
MS28,MS,narrator participation=autodiegetic,,11687,12265
MS29,MS,narrative_levelchange completion=complete,,11687,12265
MS30,MS,level_change,,11687,11690
MS31,MS,narrator_change,,11687,11690
MS32,MS,change_narratee,,11687,11690
MS33,MS,narrative_level number=1 words=196,,12251,12265
MS34,MS,narrator participation=heterodiegetic,,12266,15889
MS35,MS,narrative_level number=2,,12266,15889
MS36,MS,narrative_levelchange completion=complete,,12266,15889
MS37,MS,level_change,,12266,12268
MS38,MS,narrator_change,,12266,12268
MS39,MS,change_narratee,,12266,12268
MS40,MS,narrative_level number=2 words=2692,,15886,15889
